Shakedown Street,boulder,V1-2,1.5,15,,http://www.mountainproject.com/v/shakedown-street/106698222
Spine,boulder,V3,3,12,,http://www.mountainproject.com/v/spine/106696731
Trigger Happy,boulder,V5,5,35,,http://www.mountainproject.com/v/trigger-happy/106696753
Unknown,boulder,V1,1,18,,http://www.mountainproject.com/v/unknown/108276366
The Resolution,boulder,V6,6,35,,http://www.mountainproject.com/v/the-resolution/106540585
Ghost Face,boulder,V6-7,6.5,,,http://www.mountainproject.com/v/ghost-face/108221148
Ghost Face Killer,boulder,V7,7,,,http://www.mountainproject.com/v/ghost-face-killer/108221145
La Mota A Muerte,boulder,V5,5,,,http://www.mountainproject.com/v/la-mota-a-muerte/108221161
Uncasville Strangler,boulder,V5-6,5.5,,,http://www.mountainproject.com/v/uncasville-strangler/108221158
Ghost Face (Low),boulder,V9-10,9.5,,,http://www.mountainproject.com/v/ghost-face-low/108221151
The Butt-hurt Yankee,trad,5.9,9,35,,http://www.mountainproject.com/v/the-butt-hurt-yankee/107397164
Glad I'm Not High,trad,5.9,9,25,,http://www.mountainproject.com/v/glad-im-not-high/107396987
Gray Matter,sport,5.11+,11,30,,http://www.mountainproject.com/v/gray-matter/107472533
Just Say Yes,sport,5.9+,9,50,,http://www.mountainproject.com/v/just-say-yes/107397049
One Hard Move,trad,V4,4,,,http://www.mountainproject.com/v/one-hard-move/108130284
One step forward,sport,5.9-,9,30,,http://www.mountainproject.com/v/one-step-forward/107396838
Pipe Dreams,sport,5.9,9,35,,http://www.mountainproject.com/v/pipe-dreams/107396960
Rad Trad,trad,5.7,7,50,,http://www.mountainproject.com/v/rad-trad/107397015
Rusty Oldtimer,sport,5.9+,9,50,,http://www.mountainproject.com/v/rusty-oldtimer/107397036
TBD,trad,5.8+,8,55,,http://www.mountainproject.com/v/tbd/107397063
Two Hard Moves,trad,5.10d,10,25,,http://www.mountainproject.com/v/two-hard-moves/107397004
The Anarchist ,sport,5.13b,13,50,1 pitch,http://www.mountainproject.com/v/the-anarchist-/107808759
Blinded By The Puss,sport,5.11b/c,11,50,,http://www.mountainproject.com/v/blinded-by-the-puss/108304019
The Bloody Beetroots,sport,5.11a,11,,,http://www.mountainproject.com/v/the-bloody-beetroots/107320972
Captain Moonlite,sport,5.12a,12,50,1 pitch,http://www.mountainproject.com/v/captain-moonlite/107372557
Clark Bar Crack,trad,5.5,5,40,1 pitch,http://www.mountainproject.com/v/clark-bar-crack/106279312
The Cold Vein ,sport,5.12d,12,,,http://www.mountainproject.com/v/the-cold-vein-/107322651
Dyno Problem,trad,5.12+,12,20,,http://www.mountainproject.com/v/dyno-problem/106051799
Exposed,trad,5.9+,9,30,,http://www.mountainproject.com/v/exposed/107614886
Fear The Wolf,trad,5.8,8,35,1 pitch,http://www.mountainproject.com/v/fear-the-wolf/109131772
Food Pyramid,trad,5.9-,9,30,,http://www.mountainproject.com/v/food-pyramid/106959053
Forearm Frenzy,trad,5.11b,11,90,,http://www.mountainproject.com/v/forearm-frenzy/106051786
Half crack,trad,5.4,4,35,,http://www.mountainproject.com/v/half-crack/107115038
Hollow Head Crew/Forearm Direct,sport,5.11+,11,55,,http://www.mountainproject.com/v/hollow-head-crewforearm-direct/106460429
Its Own Spirit,sport,5.12d,12,60,,http://www.mountainproject.com/v/its-own-spirit/107872912
Jungle Face,trad,5.10a,10,45,1 pitch,http://www.mountainproject.com/v/jungle-face/107521000
Kilometer Variation,boulder,V4,4,25,,http://www.mountainproject.com/v/kilometer-variation/107473657
Kyles Corner,trad,5.5,5,50,,http://www.mountainproject.com/v/kyles-corner/106283934
Magic Central,sport,5.13a/b,13,75,,http://www.mountainproject.com/v/magic-central/108304011
Marmalade,trad,5.10c/d,10,40,1 pitch,http://www.mountainproject.com/v/marmalade/106960891
Modern Collective,sport,5.13a,13,60,,http://www.mountainproject.com/v/modern-collective/107872856
The Mudskipper,trad,5.10b/c,10,30,,http://www.mountainproject.com/v/the-mudskipper/108075807
Noriega - AKA - Bolt or Jolt,trad,5.10d,10,40,1 pitch,http://www.mountainproject.com/v/noriega---aka---bolt-or-jolt/106283924
P&H,trad,5.7,7,40,1 pitch,http://www.mountainproject.com/v/ph/106318042
Pisces,trad,5.12a/b,12,75,,http://www.mountainproject.com/v/pisces/106460438
Psycho Jap,sport,5.12b,12,50,,http://www.mountainproject.com/v/psycho-jap/107300179
Shape Shifter,sport,5.12c,12,55,,http://www.mountainproject.com/v/shape-shifter/106708800
Silver Wings,sport,5.12c,12,60,1 pitch,http://www.mountainproject.com/v/silver-wings/107872820
Sirius,trad,5.9-,9,40,1 pitch,http://www.mountainproject.com/v/sirius/107236624
The Sleep Walker Arte,sport,5.11b,11,40,,http://www.mountainproject.com/v/the-sleep-walker-arte/107170508
Spider,trad,5.9,9,50,,http://www.mountainproject.com/v/spider/106283941
Summer,boulder,V5,5,20,,http://www.mountainproject.com/v/summer/107919632
Super Slab,trad,5.5,5,70,,http://www.mountainproject.com/v/super-slab/106077516
Super Vivid,boulder,V5,5,25,,http://www.mountainproject.com/v/super-vivid/107473643
TRad Crack,trad,5.6,6,40,,http://www.mountainproject.com/v/trad-crack/106283919
Twilight Singer,trad,5.10b/c,10,35,1 pitch,http://www.mountainproject.com/v/twilight-singer/109604345
Wallow In The Hollow ,trad,5.12c,12,40,,http://www.mountainproject.com/v/wallow-in-the-hollow-/106460411
We Don't Toprope,trad,5.6,6,60,1 pitch,http://www.mountainproject.com/v/we-dont-toprope/106978077
Zeitgeist,sport,5.12d,12,50,,http://www.mountainproject.com/v/zeitgeist/106707755
